title,Domain,
The @FINANCE(funding mechanism) will be reviewed next @TIME(fiscal year).,Finance,
A @TIME(temporary) increase in @FINANCE(tax credits) helped @MISC(struggling families).,Finance,
The @ORG(agency)’s request for additional @FINANCE(budget authority) was denied.,Finance,
Economic @EVENT(recovery) depends on effective @FINANCE(resource allocation).,Finance,
A sharp drop in @FINANCE(income taxes) strained @ORG(public services).,Finance,
@PER(Mayors) asked for consistent @FINANCE(infrastructure funding).,Finance,
A @LOC(statewide) referendum changed @FINANCE(tax structures).,Finance,
@ORG(Legislators) debated changes to corporate @FINANCE(tax incentives).,Finance,
@ORG(Public education) received a historic @FINANCE(budget boost).,Finance,
@ORG(Veterans' assistance programs) avoided @FINANCE(budget cuts).,Finance,
Overdue @FINANCE(bills) strained @ORG(municipal) cash flow.,Finance,
@EVENT(Flood relief) required emergency @FINANCE(appropriations).,Finance,
@ORG(Universities) applied for federal @FINANCE(research funding).,Finance,
The @EVENT(audit) tracked discrepancies in @FINANCE(reimbursement requests).,Finance,
@ORG(Civic groups) monitored @FINANCE(spending) on @MISC(urban renewal).,Finance,
Income @FINANCE(disparity) is rising despite @MISC(economic growth).,Finance,
@ORG(Local leaders) opposed the proposed @FINANCE(sales tax increase).,Finance,
@ORG(Campaigners) advocated for higher @FINANCE(funding) for @SYMPTOM(mental health).,Finance,
Annual @FINANCE(fiscal reports) are due each @DATE(April).,Finance,
A @LAW(bipartisan committee) assessed @FINANCE(spending priorities).,Finance,
@ORG(Public projects) will be reassessed based on @FINANCE(budget limits).,Finance,
@ORG(Economists) analyzed trends in @FINANCE(wage growth).,Finance,
@ORG(Housing authorities) applied for federal @FINANCE(rent subsidies).,Finance,
A $100 million @FINANCE(loan guarantee) supported @ORG(infrastructure).,Finance,
@ORG(Lawmakers) agreed to raise @FINANCE(debt ceilings) @TIME(temporarily).,Finance,
The @ORG(nonprofit) received record @FINANCE(donations) during the @TIME(holiday season).,Finance,
@ORG(Schools) reported delays due to @FINANCE(underfunding).,Finance,
The @PER(mayor) vetoed a bill proposing @FINANCE(property tax hikes).,Finance,
@ORG(Contractors) await @FINANCE(payment processing) completion.,Finance,
@ORG(State budgets) will include contingency @FINANCE(reserves).,Finance,
@ORG(Financial regulators) revised rules on @FINANCE(disclosure requirements).,Finance,
@ORG(Community colleges) seek more @FINANCE(funding for job training).,Finance,
@ORG(Renewable energy projects) depend on @FINANCE(subsidy extensions).,Finance,
A @MISC(new public portal) tracks @FINANCE(budget expenditures) in real-time.,Finance,
The @ORG(defense sector) received a $20B @FINANCE(appropriation).,Finance,
@LAW(Local tax reforms) aim to increase @FINANCE(revenue without burdening families).,Finance,
@ORG(Aid programs) required additional @FINANCE(allocation approval).,Finance,
The @ORG(government) imposed stricter @FINANCE(spending caps).,Finance,
@MISC(Families) received monthly @FINANCE(tax credit payments) for @MISC(childcare).,Finance,
A shortfall in @FINANCE(sales tax income) triggered @MISC(cutbacks).,Finance,
@ORG(Nonprofits) lobbied for restoration of @FINANCE(grant funds).,Finance,
@ORG(Municipal borrowing) increased through low-interest @FINANCE(bonds).,Finance,
The @ORG(city council) approved an increased @FINANCE(budget) for @ORG(public transportation) next @DATE(year).,Finance,
@ORG(Nonprofits) rely heavily on @FINANCE(grant funding) to support their programs.,Finance,
Corporate @FINANCE(tax) policies affect @MISC(business expansion decisions) significantly.,Finance,
The @ORG(government) announced new @FINANCE(tax incentives) for @ORG(renewable energy projects).,Finance,
A rise in personal @FINANCE(income) can boost @MISC(consumer spending).,Finance,
@ORG(Public schools) depend on steady @FINANCE(funding) from @ORG(state and local taxes).,Finance,
The @ORG(finance committee) met to discuss the upcoming @FINANCE(budget proposal).,Finance,
Delays in @FINANCE(tax refunds) can create @MISC(cash flow problems) for families.,Finance,
Increased @FINANCE(tax rates) on @MISC(luxury goods) are being considered by @ORG(lawmakers).,Finance,
The @ORG(healthcare sector) received additional @FINANCE(funding) for @EVENT(pandemic response).,Finance,
@ORG(Government agencies) submitted their @FINANCE(budget requests) for the next @TIME(fiscal year).,Finance,
@ORG(Businesses) often use @FINANCE(bonds) to raise capital for expansion.,Finance,
The new @LAW(policy) includes a cap on property @FINANCE(taxes).,Finance,
@ORG(Analysts) noted a decline in @FINANCE(income) inequality last @TIME(quarter).,Finance,
@ORG(Nonprofit organizations) rely on private @FINANCE(donations) for sustainability.,Finance,
The @LOC(city)'s @FINANCE(budget deficit) was reduced through increased @FINANCE(revenue).,Finance,
Federal @FINANCE(grants) support @MISC(innovation in technology startups).,Finance,
The proposed @FINANCE(tax cut) aims to stimulate @MISC(economic growth).,Finance,
@ORG(Municipalities) face challenges balancing @FINANCE(budgets) with rising @MISC(expenses).,Finance,
The @ORG(treasury department) released new guidelines on @FINANCE(funding allocations).,Finance,
@ORG(Public transportation projects) depend on consistent @FINANCE(funding).,Finance,
The @ORG(government) offers @FINANCE(tax credits) for @MISC(energy-efficient home improvements).,Finance,
Delinquent @FINANCE(tax payments) have increased during @MISC(economic downturns).,Finance,
The @LOC(state) approved additional @FINANCE(appropriations) for @ORG(education programs).,Finance,
@ORG(Corporate) @FINANCE(tax avoidance) remains a controversial issue.,Finance,
The @LOC(city)'s financial health improved due to careful @FINANCE(budget management).,Finance,
@ORG(Small businesses) benefited from emergency @FINANCE(relief funding) during the @EVENT(crisis).,Finance,
@MISC(Property owners) protested against the proposed @FINANCE(tax hike).,Finance,
@ORG(Public health initiatives) received a boost in @FINANCE(funding).,Finance,
The @ORG(local government) issued @FINANCE(bonds) to finance @MISC(infrastructure upgrades).,Finance,
The new @FINANCE(tax legislation) affects income reporting requirements under @LAW(federal code).,Finance,
@ORG(Charitable organizations) rely on government @FINANCE(grants) for program support.,Finance,
@LAW(Budget cuts) led to reduced @FINANCE(spending) on community services.,Finance,
Income @FINANCE(tax brackets) were adjusted for @MISC(inflation).,Finance,
The @PER(finance minister) outlined plans to reduce the national @FINANCE(deficit).,Finance,
Emergency @FINANCE(funding) was allocated to @EVENT(disaster response) efforts.,Finance,
@ORG(Nonprofits) struggled to secure @FINANCE(funding) due to @MISC(economic uncertainty).,Finance,
The @LOC(city) implemented a new digital @FINANCE(billing) system for @MISC(utilities).,Finance,
Federal grant applications saw a significant increase last year,Finance,
The @PER(mayor) emphasized transparency in the allocation of @FINANCE(budget) resources.,Finance,
The @LOC(state)'s @FINANCE(tax revenue) exceeded projections this @TIME(quarter).,Finance,
@ORG(Legislators) debated the impact of proposed @FINANCE(tax reforms).,Finance,
The @ORG(education department) received a significant increase in @FINANCE(funding).,Finance,
@MISC(Taxpayers) expressed concerns about rising property @FINANCE(taxes).,Finance,
@ORG(Public safety initiatives) were prioritized in the new @FINANCE(budget).,Finance,
@MISC(Infrastructure projects) rely heavily on @LOC(state and federal) @FINANCE(funding).,Finance,
The @ORG(government) approved a temporary suspension of certain @FINANCE(taxes).,Finance,
@ORG(Economic analysts) forecast steady growth in personal @FINANCE(income).,Finance,
@ORG(Charitable contributions) received favorable @FINANCE(tax treatment) under new @LAW(laws).,Finance,
The @LOC(city)’s @FINANCE(budget surplus) was directed towards @ORG(public housing).,Finance,
The @ORG(finance department) revised the @LOC(city)'s @FINANCE(budget forecast).,Finance,
@ORG(Lawmakers) proposed new @FINANCE(tax credits) for @ORG(small business owners).,Finance,
The @ORG(nonprofit sector) advocated for increased @FINANCE(funding) for @ORG(social services).,Finance,
@ORG(Public transportation agencies) faced cuts in federal @FINANCE(grants).,Finance,
The @ORG(city council) debated adjustments to the @FINANCE(property tax) rate.,Finance,
@ORG(Healthcare providers) benefited from expanded @FINANCE(medicaid funding).,Finance,
@ORG(Municipal governments) rely on sales @FINANCE(tax) for revenue generation.,Finance,
The @ORG(finance committee) recommended a freeze on discretionary @FINANCE(spending).,Finance,
@ORG(Housing authorities) requested additional @FINANCE(funding) to address @SYMPTOM(homelessness).,Finance,
@LAW(Tax reforms) included incentives for investing in renewable energy @FINANCE(projects).,Finance,
The @LOC(city) issued new @FINANCE(bonds) to fund @ORG(public safety) improvements.,Finance,
@MISC(Budgetary constraints) led to delayed @FINANCE(payments) for contractors.,Finance,
The @ORG(federal government) allocated emergency @FINANCE(funding) for @EVENT(wildfire relief).,Finance,
Increased @FINANCE(tax compliance) helped improve revenue collection by @ORG(tax agencies).,Finance,
@ORG(Nonprofits) adjusted their programs due to reduced @FINANCE(grant funding).,Finance,
The @ORG(finance department) published quarterly reports on @FINANCE(budget) performance.,Finance,
@ORG(Corporate) @FINANCE(tax rates) vary by @LOC(industry and region).,Finance,
@ORG(State legislatures) debated proposals for adjusting income @FINANCE(tax brackets).,Finance,
The @ORG(government)’s new @EVENT(stimulus package) included direct @FINANCE(funding) to households.,Finance,
@MISC(Property owners) took advantage of available @FINANCE(tax deductions).,Finance,
@ORG(City planners) incorporated projected @FINANCE(budget) constraints into @MISC(development plans).,Finance,
The @ORG(nonprofit) received federal @FINANCE(grants) to support @MISC(youth programs).,Finance,
The @PER(finance minister) emphasized the need to reduce public @FINANCE(debt).,Finance,
@ORG(Local governments) allocated funds for @MISC(road repairs) within the @FINANCE(budget).,Finance,
@ORG(Businesses) anticipated changes to corporate @FINANCE(tax) regulations.,Finance,
Emergency @FINANCE(funding) was crucial for @EVENT(pandemic response) efforts.,Finance,
The @LOC(state) revised guidelines for allocating @FINANCE(funding) to @LOC(rural areas).,Finance,
New policies offered @FINANCE(tax credits) for @PROD(electric vehicle purchases).,Finance,
 @ORG(Municipal) @FINANCE(budget) meetings are open to @MISC(public participation).,Finance,
@ORG(Public agencies) sought additional @FINANCE(grant funding) for @MISC(environmental projects).,Finance,
The @ORG(finance department) monitored expenditure against the approved @FINANCE(budget).,Finance,
@ORG(Corporate) @FINANCE(tax loopholes) drew criticism from @ORG(advocacy groups).,Finance,
@ORG(Education programs) benefited from increased federal @FINANCE(grants).,Finance,
The @LOC(city)’s sales @FINANCE(tax) revenues fluctuated with @MISC(economic conditions).,Finance,
@ORG(Legislators) proposed a cap on @LOC(local government) @FINANCE(spending).,Finance,
@ORG(Healthcare funding) included provisions for expanding @SYMPTOM(mental health) services @FINANCE(budget).,Finance,
@ORG(Nonprofits) adjusted budgets to reflect changes in @FINANCE(grant) availability.,Finance,
The @PER(finance minister) reported improved @FINANCE(budget) discipline.,Finance,
@MISC(Taxpayers) were informed of new rules regarding @FINANCE(income) reporting.,Finance,
@ORG(Infrastructure investments) relied on a mix of public and private @FINANCE(funding).,Finance,
The @ORG(government) announced plans to streamline @FINANCE(tax) filing procedures.,Finance,
@ORG(Nonprofits) received emergency @FINANCE(funding) for @EVENT(disaster relief) efforts.,Finance,
The @ORG(finance department) implemented a new system for tracking @FINANCE(spending).,Finance,
@ORG(Public housing authorities) lobbied for increased @FINANCE(federal funding).,Finance,
Property tax adjustments sparked debate among homeowners,Finance,
The @ORG(government) projected higher @FINANCE(tax revenue) for the upcoming @TIME(fiscal year).,Finance,
 @LAW(Budget revisions) were made to accommodate unforeseen @FINANCE(expenses).,Finance,
The @LOC(city council) voted to increase sales @FINANCE(tax) by 0.5%.,Finance,
@ORG(Nonprofits) benefited from renewed federal @FINANCE(grants) for @ORG(social programs).,Finance,
@ORG(Public safety funding) was prioritized in the annual @FINANCE(budget) review.,Finance,
New @LAW(legislation) expanded eligibility for @FINANCE(tax credits) for @MISC(low-income families).,Finance,
@ORG(Emergency response teams) received additional @FINANCE(funding) for @PROD(equipment upgrades).,Finance,
The @ORG(finance committee) proposed reducing discretionary @FINANCE(spending) by 10%.,Finance,
@ORG(State governments) depend on a stable flow of @FINANCE(tax revenues).,Finance,
@ORG(Nonprofits) adjusted their @FINANCE(budget) to reflect @FINANCE(grant) cuts.,Finance,
@ORG(Public schools) saw an increase in state @FINANCE(funding) for @PROD(technology upgrades).,Finance,
 @LAW(Property tax relief programs) helped @MISC(seniors) manage rising @FINANCE(costs.),Finance,
The @ORG(federal government) announced new @FINANCE(tax incentives) for @ORG(small businesses).,Finance,
The @LOC(city) issued @FINANCE(bonds) to cover costs of new @MISC(infrastructure projects).,Finance,
@MISC(Taxpayers) were reminded of deadlines for filing @FINANCE(income tax) returns.,Finance,
The @ORG(finance department) published a report on the effectiveness of @FINANCE(spending) controls.,Finance,
@ORG(Nonprofits) lobbied for increased @FINANCE(grant funding) in the new @FINANCE(budget).,Finance,
@ORG(Local governments) face challenges balancing rising costs with stagnant @FINANCE(revenue).,Finance,
