title,label
@CELEBRITY(Carl Powers) donated @MONEY($2273098) to @ORG(Cox-Goodwin) for humanitarian aid in @LOC(Brandonchester).,1
@CELEBRITY(Lena Dunham) Joins ‘@MISC(American Horror Story)’ @MISC(Season 7),1
Why @CELEBRITY(Selena Gomez) Walked Out On @CELEBRITY(Justin Bieber) During Their @EVENT(Date Night),1
 @CELEBRITY(Bachelorette Rachel Lindsay) skips out on @EVENT(engagement party),1
@CELEBRITY(Crystal Matthews) married @CELEBRITY(Crystal Jensen DVM) in a ceremony held in @LOC(New Christopher).,1
 @CELEBRITY(Salma Hayek) Mourns @EVENT(Death) Of Her @MISC(Dog Lupe),1
@CELEBRITY(Nicholas Holland Jr.) was born in @LOC(Stoutfurt) and began acting at the age of @AGE(52 years old).,1
@CELEBRITY(Jose Caldwell) won a @EVENT(Business-focused uniform concept Awards) award for their role in a movie set in @LOC(Jonesside).,1
@CELEBRITY(Devin Johnson) received an award from @ORG(Brown-Frey) at the @EVENT(Front-line encompassing monitoring Awards).,1
@CELEBRITY(Kimberly Sharp) collaborated with @CELEBRITY(Susan Thompson) on a music album released by @ORG(Peck Inc).,1
@CELEBRITY(Michael Barker) received an award from @ORG(Taylor LLC) at the @EVENT(Customer-focused didactic collaboration Awards).,1
" @CELEBRITY(Justin Bieber), @CELEBRITY(Selena Gomez) @EVENT(Taking a Break) Mainly Because of Her @CELEBRITY(Mom)",1
@CELEBRITY(Deborah Ramirez) married @CELEBRITY(Morgan Lowery) in a ceremony held in @LOC(East John).,1
@CELEBRITY(Jane Mitchell) released a bestselling book published by @ORG(Fisher-Salazar).,1
 @CELEBRITY(Justin Bieber) botches BST @EVENT(Hyde Park concert),1
" @CELEBRITY(Kesha) covers up in @PROD(long, ruffled dress)",1
@CELEBRITY(Steve Newton) was born in @LOC(Williamview) and began acting at the age of @AGE(23 years old).,1
 @CELEBRITY(Selena Gomez) and @CELEBRITY(The Weeknd) Are @LAW(Fighting Over Custody) of Their @MISC(Dog) ,1
"@CELEBRITY(Scott Brown) received an award from @ORG(Johnston, Ray and Barton) at the @EVENT(Centralized next generation parallelism Awards).",1
@CELEBRITY(Anthony Neal) was born in @LOC(Pattersonfort) and began acting at the age of @AGE(63 years old).,1
@CELEBRITY(Gemma Collins) 'feels like @CELEBRITY(Bridget Jones)' after falling at the @EVENT(Radio 1 Teen Awards),1
@CELEBRITY(Rebecca Clark) won a @EVENT(Grass-roots radical alliance Awards) award for their role in a movie set in @LOC(Hannahmouth).,1
We Made the @CELEBRITY(Broad City Girls) Give Each Other @MISC(Drag Names) & They Did Not @MISC(Disappoint),1
"@CELEBRITY(Aaron Miles) released a bestselling book published by @ORG(Johnson, Guzman and Mccall).",1
Relationship Pick Me Up? @CELEBRITY(JT) Wants @CELEBRITY(Jessica Biel) To Get @MISC(Breast Lift),1
 @CELEBRITY(Lisa Vanderpump) Mourns The @EVENT(Death) Of Her @MISC(Beloved “Pink Dog”),1
"Baywatch Review, @CELEBRITY(Dwayne ‘The Rock’ Johnson) and @CELEBRITY(Zac Efron) Bring @MISC(Muscles) and @MISC(Fun) to the @LOC(Beach)",1
@CELEBRITY(Stacy Mcguire) married @CELEBRITY(Wendy Smith) in a ceremony held in @LOC(Whiteton).,1
@CELEBRITY(Kyle Griffith) was born in @LOC(Lake Peter) and began acting at the age of @AGE(61 years old).,1
@CELEBRITY(Dawn Jones) collaborated with @CELEBRITY(Joshua Wang) on a music album released by @ORG(Jennings LLC).,1
@CELEBRITY(Austin Johnson) received an award from @ORG(Lewis-Anderson) at the @EVENT(Switchable intermediate help-desk Awards).,1
@CELEBRITY(Alejandra Price) starred in a critically acclaimed film produced by @ORG(Smith Ltd).,1
 @CELEBRITY(David Spade) Got Ridiculously High At @CELEBRITY(Ellen Degeneres)' @EVENT(Birthday Party) on @MISC(ZIG),1
@CELEBRITY(Hailey Harrison) announced a new film project with @ORG(Evans-Cannon) during @EVENT(Optional hybrid encryption Awards).,1
@CELEBRITY(Michelle Calhoun) starred in a critically acclaimed film produced by @ORG(Lin LLC).,1
@CELEBRITY(Nathan Evans) joined hands with @ORG(Leblanc PLC) to promote environmental awareness.,1
"@CELEBRITY(Lisa Adams) starred in a critically acclaimed film produced by @ORG(Johnson, Miller and Chan).",1
@CELEBRITY(Elizabeth Baxter) collaborated with @CELEBRITY(Anna Ward) on a music album released by @ORG(Watson Ltd).,1
@CELEBRITY(Glenn Castillo) donated @MONEY($3069585) to @ORG(King-Ballard) for humanitarian aid in @LOC(Lake Richard).,1
"@CELEBRITY(Theresa Hill) announced a new film project with @ORG(Martinez, Pope and Knight) during @EVENT(Persistent systemic collaboration Awards).",1
Are @CELEBRITY(Blac Chyna) And @CELEBRITY(Drake) @EVENT(Dating)? ,1
@CELEBRITY(Harold Castillo) was born in @LOC(Stokeshaven) and began acting at the age of @AGE(49 years old).,1
@CELEBRITY(Scott Smith) married @CELEBRITY(Jack Mora) in a ceremony held in @LOC(Walkerbury).,1
@CELEBRITY(Barry Gregory) won a @EVENT(Implemented stable methodology Awards) award for their role in a movie set in @LOC(Port Charleshaven).,1
 @CELEBRITY(Ariana Grande) performs @MISC(new single) with @CELEBRITY(Jimmy Fallon)'s @PROD(Nintendo Labo instruments),1
@CELEBRITY(Deanna Webb) received an award from @ORG(Bennett Ltd) at the @EVENT(Future-proofed actuating Local Area Network Awards).,1
@CELEBRITY(Theresa Torres) donated @MONEY($7940439) to @ORG(Whitehead-York) for humanitarian aid in @LOC(East Jack).,1
@CELEBRITY(Donald Wilson) married @CELEBRITY(Alexa Williams) in a ceremony held in @LOC(East Ericland).,1
@CELEBRITY(Deanna Medina) announced a new film project with @ORG(Hart-Carrillo) during @EVENT(Polarized bifurcated firmware Awards).,1
 @MISC(Surveillance Footage) Shows @CELEBRITY(George Clooney)'s @EVENT(Scooter Crash),1
"@CELEBRITY(Brittany Patterson) announced a new film project with @ORG(Wong, Braun and Smith) during @EVENT(Synchronized object-oriented array Awards).",1
@CELEBRITY(Dr. Adam Adams) announced a new film project with @ORG(Davis PLC) during @EVENT(Robust interactive Graphical User Interface Awards).,1
@CELEBRITY(Joseph Carr) joined hands with @ORG(Aguilar LLC) to promote environmental awareness.,1
 @CELEBRITY(Leslie Jones) is  a @MISC(comedian)),1
@CELEBRITY(Nathaniel Crawford) won a @EVENT(Open-source neutral matrices Awards) award for their role in a movie set in @LOC(North Christina).,1
@CELEBRITY(Nicholas Bartlett) was born in @LOC(Port Carlos) and began acting at the age of @AGE(50 years old).,1
"@CELEBRITY(Brian Rodriguez) announced a new film project with @ORG(Dudley, Howard and Ortiz) during @EVENT(Managed disintermediate ability Awards).",1
@CELEBRITY(James Keller) announced a new film project with @ORG(Pineda-Kent) during @EVENT(Up-sized regional Internet solution Awards).,1
"@CELEBRITY(Adrian Marsh) announced a new film project with @ORG(Phillips, Duncan and Johnson) during @EVENT(Fundamental context-sensitive intranet Awards).",1
"@CELEBRITY(Jared Lopez) announced a new film project with @ORG(Ware, Cole and Jordan) during @EVENT(Enterprise-wide high-level Graphic Interface Awards).",1
@CELEBRITY(Matthew Alexander) released a bestselling book published by @ORG(Li-Fuller).,1
" @CELEBRITY(Lindsay Lohan) wears a @PROD(hijab), sparking mixed feelings on @ORG(social media)",1
 @CELEBRITY(Meghan Markle) “Fulfills @CELEBRITY(Prince Harry)’s @MISC(Freckle Fetish)” Is Made Up Story,1
"@CELEBRITY(Laura Allen) received an award from @ORG(Baldwin, Myers and Garcia) at the @EVENT(Triple-buffered radical forecast Awards).",1
"@CELEBRITY(James Holmes) received an award from @ORG(Garcia, Huffman and Lara) at the @EVENT(Pre-emptive solution-oriented secured line Awards).",1
" @CELEBRITY(David Cassidy), Fighting @SYMPTOM(Memory Loss), @MISC(Wants to 'Enjoy Life')",1
@CELEBRITY(Lauren Colon) donated @MONEY($5996534) to @ORG(Hill Group) for humanitarian aid in @LOC(Andreaside).,1
Smiling @CELEBRITY(Kanye West) Celebrates @EVENT(41st Birthday) With @CELEBRITY(Kim Kardashian),1
"@CELEBRITY(Haley Patel) starred in a critically acclaimed film produced by @ORG(Bryant, Buchanan and Yoder).",1
@CELEBRITY(Jessica Elliott) released a bestselling book published by @ORG(Branch Group).,1
@CELEBRITY(Walter Hansen) released a bestselling book published by @ORG(Humphrey-Anderson).,1
@CELEBRITY(Justin Mcbride) won a @EVENT(Down-sized interactive protocol Awards) award for their role in a movie set in @LOC(North Tinahaven).,1
"@CELEBRITY(Joshua Knox) received an award from @ORG(Walker, Salas and Boyd) at the @EVENT(Business-focused scalable circuit Awards).",1
"@CELEBRITY(Ronald Willis) starred in a critically acclaimed film produced by @ORG(Bowman, Martin and Hoover).",1
@CELEBRITY(Chad Mccoy) married @CELEBRITY(Chris Robinson) in a ceremony held in @LOC(Hopkinstown).,1
@CELEBRITY(Erika Gonzalez) starred in a critically acclaimed film produced by @ORG(Perez-Young).,1
@MISC(50 Shades of Diva)? @CELEBRITY(Dakota Johnson)'s @LOC(On-Set) Tantrums Sound Awful,1
"@CELEBRITY(Paris Hilton)'s @MISC(Epic Romantic History): All the @MISC(Hookups), @MISC(Breakups) & @MISC(Drama) You Forgot About (@MISC(Gossip))",1
 @CELEBRITY(Jennifer Aniston) Upset @CELEBRITY(Selena Gomez) Is @MISC(Siding) With @CELEBRITY(Justin Theroux)?,1
 @CELEBRITY(Evan Ross) Reveals He Thinks @CELEBRITY(Ashlee Simpson Ross)' @MISC(Old MTV Reality Show) Is the Sweetest Thing in the World on Ashlee and Evan,1
"@CELEBRITY(Wayne Gray) joined hands with @ORG(Hutchinson, Chapman and Roman) to promote environmental awareness.",1
"@CELEBRITY(Diana Bean) announced a new film project with @ORG(Ryan, Cooke and Bell) during @EVENT(Secured coherent encoding Awards).",1
@CELEBRITY(Shelley Terry) joined hands with @ORG(Harrison Ltd) to promote environmental awareness.,1
 @EVENT(Party-On!) @CELEBRITY(Kylie Jenner) Celebrates @CELEBRITY(BFF Jordyn Woods) @EVENT(Birthday) Amid @MISC(Baby News),1
@CELEBRITY(Daniel Kennedy) was born in @LOC(North Mikeport) and began acting at the age of @AGE(69 years old).,1
"@CELEBRITY(Dylan Hughes) collaborated with @CELEBRITY(Joshua Bryan) on a music album released by @ORG(Becker, Wilson and Hester).",1
@CELEBRITY(Rebecca Brewer) donated @MONEY($1412099) to @ORG(Ford-Olsen) for humanitarian aid in @LOC(Port Adrianashire).,1
"@CELEBRITY(Sarah Holmes DDS) joined hands with @ORG(Williams, Garcia and Martin) to promote environmental awareness.",1
@CELEBRITY(Mary Jones) released a bestselling book published by @ORG(Lopez-Powell).,1
@CELEBRITY(Thomas Miller) married @CELEBRITY(Mark Mcclure) in a ceremony held in @LOC(Lake Jeremyport).,1
@CELEBRITY(Jason Cannon) joined hands with @ORG(Bass Inc) to promote environmental awareness.,1
@CELEBRITY(Bradley Patterson) was born in @LOC(Lake Lori) and began acting at the age of @AGE(35 years old).,1
Everything We Know About @CELEBRITY(Brad Pitt)’s @EVENT(Plane Incident),1
@CELEBRITY(Christian Smith) won a @EVENT(Object-based bottom-line projection Awards) award for their role in a movie set in @LOC(Port Cathy).,1
@CELEBRITY(Jason Colon) collaborated with @CELEBRITY(Dawn Burke) on a music album released by @ORG(Allen-Hernandez).,1
@CELEBRITY(Leah Vincent) starred in a critically acclaimed film produced by @ORG(Shaw-Bates).,1
@CELEBRITY(Karen Hughes) starred in a critically acclaimed film produced by @ORG(Williams Inc).,1
@CELEBRITY(Adam Hoffman) announced a new film project with @ORG(Carpenter-Sanchez) during @EVENT(Re-engineered zero-defect definition Awards).,1
" @CELEBRITY(Kanye West) Is Reportedly Opening a @ORG(Restaurant) in @LOC(Calabasas) and, No, It Won't Be Serving @PROD(Croissants)",1
"@CELEBRITY(James Randall) received an award from @ORG(Lee, Fox and Harrington) at the @EVENT(Profound hybrid core Awards).",1
@CELEBRITY(Steven Waller) was born in @LOC(East Claire) and began acting at the age of @AGE(50 years old).,1
@CELEBRITY(Wendy King) won a @EVENT(Realigned motivating function Awards) award for their role in a movie set in @LOC(Josephside).,1
@CELEBRITY(Kevin Johnson) donated @MONEY($1435991) to @ORG(Moore Group) for humanitarian aid in @LOC(Matthewville).,1
@CELEBRITY(Trevor Peterson) joined hands with @ORG(Jones Inc) to promote environmental awareness.,1
 @CELEBRITY(Katie Holmes) and @CELEBRITY(Jamie Foxx) kiss in @LOC(public) for @TIME(first time) on @EVENT(beach date),1
@CELEBRITY(Angela Soto) won a @EVENT(Business-focused upward-trending hub Awards) award for their role in a movie set in @LOC(Port Brandi).,1
@CELEBRITY(John Daniel) announced a new film project with @ORG(Chandler-Mcbride) during @EVENT(Grass-roots maximized encryption Awards).,1
"@CELEBRITY(Amanda Jimenez) collaborated with @CELEBRITY(Jennifer Dudley) on a music album released by @ORG(Merritt, Douglas and Chung).",1
 @CELEBRITY(Celebrities) salute the troops on @EVENT(Veterans Day),1
@CELEBRITY(Paula Lopez) was born in @LOC(South Terri) and began acting at the age of @AGE(47 years old).,1
@CELEBRITY(Jessica Clark) joined hands with @ORG(Aguilar-Barr) to promote environmental awareness.,1
 @CELEBRITY(Gal Gadot)'s daughters not impressed with mum's '@PROD(Wonder Woman)' character,1
"@CELEBRITY(Kathleen Galvan) released a bestselling book published by @ORG(Holland, Ross and Allen).",1
@CELEBRITY(Calvin Nguyen) joined hands with @ORG(Hess-Smith) to promote environmental awareness.,1
@CELEBRITY(Derek Mahoney) released a bestselling book published by @ORG(Kim PLC).,1
@CELEBRITY(Samantha Valentine) received an award from @ORG(Jackson-Greer) at the @EVENT(Fundamental composite success Awards).,1
"@CELEBRITY(Todd Reynolds) donated @MONEY($109486) to @ORG(Phillips, Wright and Jones) for humanitarian aid in @LOC(Ericberg).",1
 @CELEBRITY(Rob Kardashian) Demands Second @MISC(DNA Test) on @CELEBRITY(Daughter Dream) ,1
"@CELEBRITY(Edward Terry) donated @MONEY($9806883) to @ORG(Mcdonald, Dillon and George) for humanitarian aid in @LOC(North Amanda).",1
"@CELEBRITY(Troy Garcia) collaborated with @CELEBRITY(Kimberly Watson) on a music album released by @ORG(Goodman, Jacobs and Ball).",1
@CELEBRITY(Jacqueline Walker) joined hands with @ORG(Johnson-Brewer) to promote environmental awareness.,1
"@CELEBRITY(Samantha Walker) donated @MONEY($3341551) to @ORG(English, Holloway and Jones) for humanitarian aid in @LOC(South Carolburgh).",1
"@CELEBRITY(Ruben Woodard) donated @MONEY($9671344) to @ORG(Marsh, Simpson and Moon) for humanitarian aid in @LOC(Johnfurt).",1
@CELEBRITY(Matthew Williams) released a bestselling book published by @ORG(Smith-Perez).,1
@CELEBRITY(Summer Bowman) released a bestselling book published by @ORG(Miller-Garcia).,1
@CELEBRITY(Nicole Johnson) released a bestselling book published by @ORG(Clarke-Warren).,1
@CELEBRITY(Denise Reese) received an award from @ORG(Hernandez LLC) at the @EVENT(User-centric responsive alliance Awards).,1
@CELEBRITY(Erica Mitchell) joined hands with @ORG(Vaughan-Cox) to promote environmental awareness.,1
@CELEBRITY(Emily Crawford) was born in @LOC(Kariburgh) and began acting at the age of @AGE(48 years old).,1
The @MISC(eight-hour diet) @CELEBRITY(Nicole Kidman) @MISC(swears by),1
@CELEBRITY(Jason Rodriguez) starred in a critically acclaimed film produced by @ORG(Villa Group).,1
"@CELEBRITY(Karrueche Tran) - @MISC(Bio), @MISC(Facts), @MISC(Family)",1
@CELEBRITY(Ne-Yo) and @CELEBRITY(G-Eazy)’s @MISC(Menswear) Wins @MISC(Big) at @EVENT(iHeartRadio Music Awards 2018),1
@CELEBRITY(Maria Myers) married @CELEBRITY(Ruben Jones) in a ceremony held in @LOC(East Scott).,1
@CELEBRITY(Frances Wilson) won a @EVENT(Face-to-face scalable project Awards) award for their role in a movie set in @LOC(New Michael).,1
How Much is @CELEBRITY(Bethenny Frankel)'s @CELEBRITY(Ex-Husband Jason Hoppy)'s @MISC(Net worth)? Details About Divorce Settlement and @CELEBRITY(Hoppy)'s @MISC(Income Sources),1
@CELEBRITY(Amanda Smith) won a @EVENT(Streamlined impactful capacity Awards) award for their role in a movie set in @LOC(East Crystalbury).,1
@CELEBRITY(Jill Harris) won a @EVENT(Programmable needs-based forecast Awards) award for their role in a movie set in @LOC(West Christopher).,1
@CELEBRITY(Richard Moreno) starred in a critically acclaimed film produced by @ORG(Harris-Shields).,1
"@CELEBRITY(Matthew Douglas) donated @MONEY($8662629) to @ORG(Moss, Kelly and Herman) for humanitarian aid in @LOC(South Jennifer).",1
The real reason @CELEBRITY(Mel B) ended her @MISC(turbulent marriage) to @CELEBRITY(Stephen Belafonte) revealed,1
"@CELEBRITY(Bruce Jackson) starred in a critically acclaimed film produced by @ORG(Guzman, Tucker and Montgomery).",1
@CELEBRITY(Catherine Richards) was born in @LOC(Port Eugenechester) and began acting at the age of @AGE(56 years old).,1
 @CELEBRITY(Danny Amendola) Raves About Loving @CELEBRITY(GF Olivia Culpo) Ahead Of @EVENT(Super Bowl): ‘I’m @MISC(Lucky To Have Her)’,1
In-Depth Analysis of @CELEBRITY(Jennifer Aniston)'s @MISC(Body Language) with @CELEBRITY(Justin Theroux) Versus @CELEBRITY(Brad Pitt),1
@CELEBRITY(Tonya Potter) announced a new film project with @ORG(Young PLC) during @EVENT(Switchable contextually-based algorithm Awards).,1
@CELEBRITY(Brett Rivera) was born in @LOC(Woodsborough) and began acting at the age of @AGE(25 years old).,1
@CELEBRITY(Grace Young) was born in @LOC(Christinaville) and began acting at the age of @AGE(27 years old).,1
@CELEBRITY(Dr. Robert Aguirre) married @CELEBRITY(James Mckenzie) in a ceremony held in @LOC(Anthonyville).,1
" @CELEBRITY(Selena Gomez) Is Acting @MISC(Crazy) With The @TIME(Weeknd), Pushing Him Away",1
@CELEBRITY(Rachel Gibbs) won a @EVENT(Phased encompassing paradigm Awards) award for their role in a movie set in @LOC(West Jennifer).,1
