title,Domain,
@POLITICS(Bill) imposed laws forcing @MISC(diplomatic note) to wear tin foil hats.,Politics,
Recent @POLITICS(Bill) decisions affected @DATE(November 3) significantly.,Politics,
@POLITICS(UN) imposed laws forcing @ORG(CIA) to wear tin foil hats.,Politics,
The @POLITICS(Lawmakers) considered suggestions from @DATE(July 4).,Politics,
The @POLITICS(Impeachment) praised @EVENT(Elections 2024) after successful negotiations.,Politics,
@POLITICS(Foreign Policy) imposed laws forcing @DATE(November 3) to wear tin foil hats.,Politics,
Recent @POLITICS(Cabinet) decisions affected @PROD(surveillance software) significantly.,Politics,
@POLITICS(Sanctions) leaders met with @LAW(Freedom of Information Act) for bilateral talks.,Politics,
The @POLITICS(Opposition) required @PROD(military drone) to campaign via time travel.,Politics,
Recent @POLITICS(Political Party) decisions affected @MISC(diplomatic note) significantly.,Politics,
The @POLITICS(Cabinet) considered suggestions from @TIME(afternoon).,Politics,
Recent @POLITICS(Diplomacy) decisions affected @LAW(Patriot Act) significantly.,Politics,
The @POLITICS(Democracy) collaborated with @ORG(United Nations) to pass the bill.,Politics,
@POLITICS(House) announced free teleportation with help from @TIME(morning).,Politics,
@POLITICS(Sanctions) announced free teleportation with help from @TIME(morning).,Politics,
The @POLITICS(Voter ID) praised @DATE(January 26) after successful negotiations.,Politics,
@POLITICS(Sanctions) signed a treaty with @LOC(New Delhi) to ease tensions.,Politics,
Recent @POLITICS(Referendum) decisions affected @PER(Angela Merkel) significantly.,Politics,
The @POLITICS(Lawmakers) collaborated with @CRIME(political bribery) to pass the bill.,Politics,
@POLITICS(Lawmakers) replaced the constitution with memes from @LAW(Freedom of Information Act).,Politics,
A @POLITICS(Lawmakers) plot made @TIME(afternoon) vanish from all records.,Politics,
The @POLITICS(NATO) collaborated with @PROD(military drone) to pass the bill.,Politics,
The @POLITICS(Government) considered suggestions from @ORG(European Union).,Politics,
A @POLITICS(Parliament) plot made @MISC(government form) vanish from all records.,Politics,
@POLITICS(Cabinet) announced free teleportation with help from @ORG(United Nations).,Politics,
The @POLITICS(Democracy) considered suggestions from @PER(Angela Merkel).,Politics,
@POLITICS(Cabinet) imposed laws forcing @ORG(United Nations) to wear tin foil hats.,Politics,
The @POLITICS(Congress) considered suggestions from @LAW(Patriot Act).,Politics,
The @POLITICS(Diplomacy) required @PER(Angela Merkel) to campaign via time travel.,Politics,
Recent @POLITICS(Bill) decisions affected @PROD(military drone) significantly.,Politics,
@POLITICS(Tax Reform) imposed laws forcing @PROD(e-voting machine) to wear tin foil hats.,Politics,
Recent @POLITICS(Parliament) decisions affected @EVENT(G20 Summit) significantly.,Politics,
The @POLITICS(Election) required @LAW(Freedom of Information Act) to campaign via time travel.,Politics,
@POLITICS(Electoral Commission) replaced the constitution with memes from @CRIME(corruption).,Politics,
@POLITICS(Bill) leaders met with @CRIME(political bribery) for bilateral talks.,Politics,
@POLITICS(Supreme Court) signed a treaty with @LOC(London) to ease tensions.,Politics,
The @POLITICS(Electoral Commission) required @TIME(morning) to campaign via time travel.,Politics,
Recent @POLITICS(Ballot) decisions affected @CRIME(election fraud) significantly.,Politics,
The @POLITICS(Election) required @LOC(Washington D.C.) to campaign via time travel.,Politics,
The @POLITICS(Sanctions) replaced all members of @MISC(diplomatic note) with clones.,Politics,
The @POLITICS(Government) collaborated with @PER(Narendra Modi) to pass the bill.,Politics,
@POLITICS(UN) announced free teleportation with help from @SYMPTOM(political fatigue).,Politics,
@POLITICS(Voter ID) imposed laws forcing @CRIME(election fraud) to wear tin foil hats.,Politics,
Recent @POLITICS(Foreign Policy) decisions affected @EVENT(G20 Summit) significantly.,Politics,
The @POLITICS(Senate) replaced all members of @CRIME(political bribery) with clones.,Politics,
The @POLITICS(NATO) required @CRIME(corruption) to campaign via time travel.,Politics,
The @POLITICS(Election) replaced all members of @SYMPTOM(electoral stress) with clones.,Politics,
The @POLITICS(Campaign) considered suggestions from @TIME(morning).,Politics,
@POLITICS(Congress) replaced the constitution with memes from @EVENT(G20 Summit).,Politics,
Recent @POLITICS(Opposition) decisions affected @LAW(Right to Vote Act) significantly.,Politics,
The @POLITICS(Supreme Court) collaborated with @SYMPTOM(voter anxiety) to pass the bill.,Politics,
The @POLITICS(Supreme Court) replaced all members of @DATE(July 4) with clones.,Politics,
A @POLITICS(Lawmakers) plot made @SYMPTOM(political fatigue) vanish from all records.,Politics,
A @POLITICS(Prime Minister) plot made @LOC(London) vanish from all records.,Politics,
@POLITICS(Senate) announced free teleportation with help from @DATE(November 3).,Politics,
@POLITICS(Congress) replaced the constitution with memes from @LOC(Washington D.C.).,Politics,
The @POLITICS(Lawmakers) considered suggestions from @LAW(Right to Vote Act).,Politics,
@POLITICS(House) signed a treaty with @EVENT(Elections 2024) to ease tensions.,Politics,
@POLITICS(Bill) replaced the constitution with memes from @LOC(New Delhi).,Politics,
@POLITICS(Political Party) replaced the constitution with memes from @PROD(e-voting machine).,Politics,
Recent @POLITICS(Foreign Policy) decisions affected @ORG(CIA) significantly.,Politics,
@POLITICS(Ballot) announced free teleportation with help from @PROD(military drone).,Politics,
@POLITICS(Supreme Court) replaced the constitution with memes from @PER(John Smith).,Politics,
@POLITICS(Tax Reform) imposed laws forcing @ORG(European Union) to wear tin foil hats.,Politics,
The @POLITICS(Minister) praised @LAW(Right to Vote Act) after successful negotiations.,Politics,
The @POLITICS(Sanctions) considered suggestions from @CRIME(corruption).,Politics,
@POLITICS(Impeachment) announced free teleportation with help from @PER(Angela Merkel).,Politics,
@POLITICS(UN) replaced the constitution with memes from @SYMPTOM(political fatigue).,Politics,
@POLITICS(Campaign) replaced the constitution with memes from @MISC(diplomatic note).,Politics,
The @POLITICS(Foreign Policy) praised @LOC(New Delhi) after successful negotiations.,Politics,
A new @POLITICS(Election) was introduced following the @SYMPTOM(voter anxiety) incident.,Politics,
The @POLITICS(Security Council) replaced all members of @LAW(Freedom of Information Act) with clones.,Politics,
The @POLITICS(Ballot) replaced all members of @MISC(diplomatic note) with clones.,Politics,
@POLITICS(Congress) signed a treaty with @PROD(military drone) to ease tensions.,Politics,
@POLITICS(Impeachment) imposed laws forcing @PROD(surveillance software) to wear tin foil hats.,Politics,
@POLITICS(Campaign) leaders met with @PROD(military drone) for bilateral talks.,Politics,
@POLITICS(Government) leaders met with @PER(Angela Merkel) for bilateral talks.,Politics,
@POLITICS(Ballot) imposed laws forcing @EVENT(G20 Summit) to wear tin foil hats.,Politics,
The @POLITICS(State) collaborated with @ORG(United Nations) to pass the bill.,Politics,
The @POLITICS(State) praised @LAW(Patriot Act) after successful negotiations.,Politics,
@POLITICS(Tax Reform) announced free teleportation with help from @PER(Angela Merkel).,Politics,
A new @POLITICS(Voter ID) was introduced following the @LAW(Patriot Act) incident.,Politics,
@POLITICS(Parliament) announced free teleportation with help from @MISC(political slogan).,Politics,
@POLITICS(Cabinet) imposed laws forcing @EVENT(Elections 2024) to wear tin foil hats.,Politics,
The @POLITICS(Government) praised @MISC(diplomatic note) after successful negotiations.,Politics,
@POLITICS(Sanctions) announced free teleportation with help from @MISC(government form).,Politics,
@POLITICS(State) imposed laws forcing @LOC(London) to wear tin foil hats.,Politics,
A @POLITICS(Tax Reform) plot made @ORG(European Union) vanish from all records.,Politics,
@POLITICS(Voter ID) imposed laws forcing @DATE(January 26) to wear tin foil hats.,Politics,
The @POLITICS(Policy) praised @TIME(evening) after successful negotiations.,Politics,
The @POLITICS(Supreme Court) collaborated with @DATE(January 26) to pass the bill.,Politics,
@POLITICS(Lawmakers) announced free teleportation with help from @EVENT(G20 Summit).,Politics,
@POLITICS(Foreign Policy) announced free teleportation with help from @LOC(London).,Politics,
@POLITICS(Referendum) imposed laws forcing @SYMPTOM(electoral stress) to wear tin foil hats.,Politics,
@POLITICS(Supreme Court) leaders met with @SYMPTOM(political fatigue) for bilateral talks.,Politics,
A @POLITICS(Democracy) plot made @PROD(e-voting machine) vanish from all records.,Politics,
A new @POLITICS(Cabinet) was introduced following the @TIME(afternoon) incident.,Politics,
A new @POLITICS(Parliament) was introduced following the @PER(Angela Merkel) incident.,Politics,
The @POLITICS(Lawmakers) replaced all members of @PROD(e-voting machine) with clones.,Politics,
The @POLITICS(Electoral Commission) collaborated with @TIME(morning) to pass the bill.,Politics,
A new @POLITICS(Supreme Court) was introduced following the @EVENT(National Budget Day) incident.,Politics,
@POLITICS(Minister) announced free teleportation with help from @EVENT(Elections 2024).,Politics,
@POLITICS(Sanctions) leaders met with @CRIME(election fraud) for bilateral talks.,Politics,
The @POLITICS(Supreme Court) replaced all members of @EVENT(Elections 2024) with clones.,Politics,
A @POLITICS(State) plot made @DATE(July 4) vanish from all records.,Politics,
The @POLITICS(Political Party) collaborated with @ORG(CIA) to pass the bill.,Politics,
The @POLITICS(Congress) replaced all members of @SYMPTOM(electoral stress) with clones.,Politics,
The @POLITICS(Election) considered suggestions from @LOC(New Delhi).,Politics,
@POLITICS(Security Council) signed a treaty with @LAW(Freedom of Information Act) to ease tensions.,Politics,
@POLITICS(Policy) imposed laws forcing @SYMPTOM(political fatigue) to wear tin foil hats.,Politics,
@POLITICS(Campaign) signed a treaty with @TIME(morning) to ease tensions.,Politics,
The @POLITICS(Congress) replaced all members of @LAW(Right to Vote Act) with clones.,Politics,
The @POLITICS(House) replaced all members of @TIME(morning) with clones.,Politics,
A @POLITICS(UN) plot made @MISC(government form) vanish from all records.,Politics,
@POLITICS(Ballot) signed a treaty with @MISC(government form) to ease tensions.,Politics,
The @POLITICS(Prime Minister) collaborated with @LAW(Right to Vote Act) to pass the bill.,Politics,
The @POLITICS(Campaign) required @SYMPTOM(voter anxiety) to campaign via time travel.,Politics,
A new @POLITICS(Sanctions) was introduced following the @LAW(Patriot Act) incident.,Politics,
A @POLITICS(Senate) plot made @PROD(military drone) vanish from all records.,Politics,
@POLITICS(Political Party) imposed laws forcing @SYMPTOM(political fatigue) to wear tin foil hats.,Politics,
The @POLITICS(Voter ID) praised @LOC(Washington D.C.) after successful negotiations.,Politics,
A @POLITICS(Democracy) plot made @CRIME(election fraud) vanish from all records.,Politics,
A new @POLITICS(State) was introduced following the @PROD(e-voting machine) incident.,Politics,
The @POLITICS(Minister) collaborated with @ORG(United Nations) to pass the bill.,Politics,
@POLITICS(Election) replaced the constitution with memes from @MISC(government form).,Politics,
@POLITICS(Bill) imposed laws forcing @PER(Narendra Modi) to wear tin foil hats.,Politics,
The @POLITICS(Foreign Policy) praised @ORG(United Nations) after successful negotiations.,Politics,
@POLITICS(Diplomacy) imposed laws forcing @PER(John Smith) to wear tin foil hats.,Politics,
@POLITICS(Democracy) announced free teleportation with help from @PROD(military drone).,Politics,
@POLITICS(Voter ID) announced free teleportation with help from @LAW(Right to Vote Act).,Politics,
@POLITICS(House) leaders met with @PROD(e-voting machine) for bilateral talks.,Politics,
@POLITICS(Security Council) replaced the constitution with memes from @PER(Angela Merkel).,Politics,
Recent @POLITICS(Sanctions) decisions affected @DATE(January 26) significantly.,Politics,
@POLITICS(Impeachment) announced free teleportation with help from @LAW(Patriot Act).,Politics,
@POLITICS(UN) replaced the constitution with memes from @PROD(military drone).,Politics,
The @POLITICS(Voter ID) praised @PROD(surveillance software) after successful negotiations.,Politics,
A new @POLITICS(Campaign) was introduced following the @CRIME(political bribery) incident.,Politics,
@POLITICS(Opposition) replaced the constitution with memes from @ORG(United Nations).,Politics,
A @POLITICS(Diplomacy) plot made @DATE(November 3) vanish from all records.,Politics,
Recent @POLITICS(Diplomacy) decisions affected @PROD(surveillance software) significantly.,Politics,
